"","Spec","x","Ed","Gender","Race","b","se","r2","ll","ul","id"
"213","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_SomeCollIf","Male","All",1.00516615823805,0.257670023925718,0.999394539566415,0.500132911343643,1.51019940513246,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_SomeCollIf_Male_All"
"214","FemEd_Compl_12Yrs_avg","one","Ed_SomeCollIf","Male","WhiteNonH",620.942021370935,229.035652770533,0.998963881702598,172.03214194069,1069.85190080118,"FemEd_Compl_12Yrs_avg_one_Ed_SomeCollIf_Male_WhiteNonH"
"215","FemEd_Compl_12Yrs_avg","cohort","Ed_SomeCollIf","Male","WhiteNonH",-0.621737209593851,0.230401956512236,0.998963881702598,-1.07332504435783,-0.170149374829869,"FemEd_Compl_12Yrs_avg_cohort_Ed_SomeCollIf_Male_WhiteNonH"
"216","FemEd_Compl_12Yrs_avg","cohort2","Ed_SomeCollIf","Male","WhiteNonH",0.000155512374337917,5.78867707756612e-05,0.998963881702598,4.20543036176208e-05,0.000268970445058213,"FemEd_Compl_12Yrs_avg_cohort2_Ed_SomeCollIf_Male_WhiteNonH"
"217","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_SomeCollIf","Male","WhiteNonH",1.25442017248635,0.36836997230012,0.998963881702598,0.532415026778113,1.97642531819458,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_SomeCollIf_Male_WhiteNonH"
"218","FemEd_Compl_12Yrs_avg","one","Ed_SomeCollIf","Male","BlackNonH",1138.9677802011,205.860498783811,0.997994154341492,735.48120258483,1542.45435781737,"FemEd_Compl_12Yrs_avg_one_Ed_SomeCollIf_Male_BlackNonH"
"219","FemEd_Compl_12Yrs_avg","cohort","Ed_SomeCollIf","Male","BlackNonH",-1.15591648859153,0.208133878159234,0.997994154341492,-1.56385888978363,-0.74797408739943,"FemEd_Compl_12Yrs_avg_cohort_Ed_SomeCollIf_Male_BlackNonH"
"220","FemEd_Compl_12Yrs_avg","cohort2","Ed_SomeCollIf","Male","BlackNonH",0.000293378893795294,5.26002360014061e-05,0.997994154341492,0.000190282431232538,0.00039647535635805,"FemEd_Compl_12Yrs_avg_cohort2_Ed_SomeCollIf_Male_BlackNonH"
"221","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_SomeCollIf","Male","BlackNonH",0.265192899277798,0.151010568458877,0.997994154341492,-0.030787814901601,0.561173613457196,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_SomeCollIf_Male_BlackNonH"
"222","FemEd_Compl_12Yrs_avg","one","Ed_SomeCollIf","Male","Hisp",288.354033245623,276.232288466346,0.997228723793865,-253.061252148415,829.769318639662,"FemEd_Compl_12Yrs_avg_one_Ed_SomeCollIf_Male_Hisp"
"223","FemEd_Compl_12Yrs_avg","cohort","Ed_SomeCollIf","Male","Hisp",-0.288945333236512,0.280263823204769,0.997228723793865,-0.838262426717858,0.260371760244835,"FemEd_Compl_12Yrs_avg_cohort_Ed_SomeCollIf_Male_Hisp"
"224","FemEd_Compl_12Yrs_avg","cohort2","Ed_SomeCollIf","Male","Hisp",7.24551482961189e-05,7.10891586702132e-05,0.997228723793865,-6.6879602697499e-05,0.000211789899289737,"FemEd_Compl_12Yrs_avg_cohort2_Ed_SomeCollIf_Male_Hisp"
"225","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_SomeCollIf","Male","Hisp",0.412013477591579,0.18737995548717,0.997228723793865,0.0447487648367259,0.779278190346433,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_SomeCollIf_Male_Hisp"
"226","FemEd_Compl_12Yrs_avg","one","Ed_SomeCollIf","Female","All",330.471289738558,114.52787856294,0.999649490902401,105.996647755196,554.94593172192,"FemEd_Compl_12Yrs_avg_one_Ed_SomeCollIf_Female_All"
"227","FemEd_Compl_12Yrs_avg","cohort","Ed_SomeCollIf","Female","All",-0.330733177863709,0.115310534709856,0.999649490902401,-0.556741825895026,-0.104724529832392,"FemEd_Compl_12Yrs_avg_cohort_Ed_SomeCollIf_Female_All"
"228","FemEd_Compl_12Yrs_avg","cohort2","Ed_SomeCollIf","Female","All",8.2712595211213e-05,2.9002163547697e-05,0.999649490902401,2.58683546577269e-05,0.000139556835764699,"FemEd_Compl_12Yrs_avg_cohort2_Ed_SomeCollIf_Female_All"
"229","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_SomeCollIf","Female","All",1.02360732579939,0.222524969538937,0.999649490902401,0.587458385503076,1.45975626609571,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_SomeCollIf_Female_All"
"230","FemEd_Compl_12Yrs_avg","one","Ed_SomeCollIf","Female","WhiteNonH",517.114674827804,188.050244737093,0.999334748882771,148.536195143101,885.693154512507,"FemEd_Compl_12Yrs_avg_one_Ed_SomeCollIf_Female_WhiteNonH"
"231","FemEd_Compl_12Yrs_avg","cohort","Ed_SomeCollIf","Female","WhiteNonH",-0.518522601360459,0.189089450014059,0.999334748882771,-0.889137923388015,-0.147907279332903,"FemEd_Compl_12Yrs_avg_cohort_Ed_SomeCollIf_Female_WhiteNonH"
"232","FemEd_Compl_12Yrs_avg","cohort2","Ed_SomeCollIf","Female","WhiteNonH",0.000129874833527858,4.74855406920557e-05,0.999334748882771,3.68031737714288e-05,0.000222946493284287,"FemEd_Compl_12Yrs_avg_cohort2_Ed_SomeCollIf_Female_WhiteNonH"
"233","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_SomeCollIf","Female","WhiteNonH",1.31919207257179,0.332608142189233,0.999334748882771,0.667280113880895,1.97110403126269,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_SomeCollIf_Female_WhiteNonH"
"234","FemEd_Compl_12Yrs_avg","one","Ed_SomeCollIf","Female","BlackNonH",204.129182957853,187.316581726846,0.998671591699697,-163.011317226766,571.269683142471,"FemEd_Compl_12Yrs_avg_one_Ed_SomeCollIf_Female_BlackNonH"
"235","FemEd_Compl_12Yrs_avg","cohort","Ed_SomeCollIf","Female","BlackNonH",-0.208508107972814,0.189103216570408,0.998671591699697,-0.579150412450814,0.162134196505187,"FemEd_Compl_12Yrs_avg_cohort_Ed_SomeCollIf_Female_BlackNonH"
"236","FemEd_Compl_12Yrs_avg","cohort2","Ed_SomeCollIf","Female","BlackNonH",5.33861487514189e-05,4.77183221923148e-05,0.998671591699697,-4.01417627455181e-05,0.000146914060248356,"FemEd_Compl_12Yrs_avg_cohort2_Ed_SomeCollIf_Female_BlackNonH"
"237","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_SomeCollIf","Female","BlackNonH",0.104018687631798,0.16004171939121,0.998671591699697,-0.209663082374974,0.417700457638571,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_SomeCollIf_Female_BlackNonH"
"238","FemEd_Compl_12Yrs_avg","one","Ed_SomeCollIf","Female","Hisp",496.8884402068,291.542749369846,0.997602416985969,-74.5353485580985,1068.3122289717,"FemEd_Compl_12Yrs_avg_one_Ed_SomeCollIf_Female_Hisp"
"239","FemEd_Compl_12Yrs_avg","cohort","Ed_SomeCollIf","Female","Hisp",-0.502715557020151,0.295813451190827,0.997602416985969,-1.08250992135417,0.07707880731387,"FemEd_Compl_12Yrs_avg_cohort_Ed_SomeCollIf_Female_Hisp"
"240","FemEd_Compl_12Yrs_avg","cohort2","Ed_SomeCollIf","Female","Hisp",0.000127271185130567,7.50372451025672e-05,0.997602416985969,-1.98018152704651e-05,0.000274344185531598,"FemEd_Compl_12Yrs_avg_cohort2_Ed_SomeCollIf_Female_Hisp"
"241","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_SomeCollIf","Female","Hisp",0.208466132840867,0.148018988816696,0.997602416985969,-0.0816510852398578,0.498583350921592,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_SomeCollIf_Female_Hisp"
"242","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","All","All",-184.24502704787,80.6122791466053,0.999851598546665,-342.245094175216,-26.2449599205234,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_All_All"
"243","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","All","All",0.189437460249515,0.0811037542727867,0.999851598546665,0.0304741018748534,0.348400818624177,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_All_All"
"244","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","All","All",-4.85445464622916e-05,2.03810146897859e-05,0.999851598546665,-8.84913352542719e-05,-8.59775767031128e-06,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_All_All"
"245","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","All","All",0.190917121456865,0.153047152346119,0.999851598546665,-0.109055297141528,0.490889540055258,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_All_All"
"246","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","All","WhiteNonH",-122.148812794077,79.7469844518034,0.999898460623618,-278.452902319612,34.1552767314575,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_All_WhiteNonH"
"247","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","All","WhiteNonH",0.126065534065003,0.0801285781961405,0.999898460623618,-0.0309864791994318,0.283117547329439,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_All_WhiteNonH"
"248","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","All","WhiteNonH",-3.23790547186301e-05,2.01054392821762e-05,0.999898460623618,-7.17857157116955e-05,7.02760627443527e-06,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_All_WhiteNonH"
"249","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","All","WhiteNonH",0.211862030085436,0.140607033260411,0.999898460623618,-0.0637277551049698,0.487451815275842,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_All_WhiteNonH"
"250","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","All","BlackNonH",93.3825264623494,144.041515688967,0.999077865622375,-188.938844288026,375.703897212725,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_All_BlackNonH"
"251","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","All","BlackNonH",-0.0888601141578806,0.145459741509979,0.999077865622375,-0.37396120751744,0.196240979201679,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_All_BlackNonH"
"252","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","All","BlackNonH",2.11440376155814e-05,3.67163769610784e-05,0.999077865622375,-5.08200612281323e-05,9.31081364592951e-05,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_All_BlackNonH"
"253","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","All","BlackNonH",0.317605018137206,0.119366975140468,0.999077865622375,0.0836457468618901,0.551564289412523,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_All_BlackNonH"
"254","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","All","Hisp",-207.821989965489,229.635901732294,0.99855808452342,-657.908357360785,242.264377429807,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_All_Hisp"
"255","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","All","Hisp",0.212839845934707,0.233064763157492,0.99855808452342,-0.243967089853977,0.669646781723391,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_All_Hisp"
"256","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","All","Hisp",-5.43315388492509e-05,5.91386808664186e-05,0.99855808452342,-0.000170243353347431,6.15802756489294e-05,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_All_Hisp"
"257","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","All","Hisp",-0.1068757099919,0.189388810015614,0.99855808452342,-0.478077777622503,0.264326357638702,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_All_Hisp"
"258","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","Male","All",-432.802030449423,81.0454258219511,0.999848248418949,-591.651065060447,-273.952995838399,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_Male_All"
"259","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","Male","All",0.441342670207339,0.0816247712300641,0.999848248418949,0.281358118596414,0.601327221818265,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_Male_All"
"260","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","Male","All",-0.000112326584217267,2.05349634021667e-05,0.999848248418949,-0.000152575112485514,-7.20780559490202e-05,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_Male_All"
"261","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","Male","All",-0.0379150278569354,0.137813536912019,0.999848248418949,-0.308029560204493,0.232199504490622,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_Male_All"
"262","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","Male","WhiteNonH",-451.923565099279,104.305102118107,0.999810090487838,-656.361565250769,-247.485564947789,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_Male_WhiteNonH"
"263","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","Male","WhiteNonH",0.458876226124988,0.104927330358902,0.999810090487838,0.25321865862154,0.664533793628435,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_Male_WhiteNonH"
"264","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","Male","WhiteNonH",-0.000116262333919884,2.63622080842237e-05,0.999810090487838,-0.000167932261764963,-6.45924060748058e-05,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_Male_WhiteNonH"
"265","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","Male","WhiteNonH",-0.196169268243515,0.167759329664293,0.999810090487838,-0.524977554385529,0.132639017898499,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_Male_WhiteNonH"
"266","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","Male","BlackNonH",-85.5467735580223,233.488018592611,0.997334986427886,-543.183289999541,372.089742883496,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_Male_BlackNonH"
"267","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","Male","BlackNonH",0.0933620701408448,0.23606649697488,0.997334986427886,-0.36932826392992,0.556052404211609,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_Male_BlackNonH"
"268","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","Male","BlackNonH",-2.52497832501082e-05,5.96594536301489e-05,0.997334986427886,-0.0001421823123652,9.16827458649836e-05,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_Male_BlackNonH"
"269","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","Male","BlackNonH",0.302457396909501,0.171276950285811,0.997334986427886,-0.0332454256506892,0.638160219469692,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_Male_BlackNonH"
"270","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","Male","Hisp",-436.654622128163,294.099778186118,0.997390789210255,-1013.09018737295,139.780943116628,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_Male_Hisp"
"271","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","Male","Hisp",0.44600813836172,0.298392084052686,0.997390789210255,-0.138840346381544,1.03085662310498,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_Male_Hisp"
"272","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","Male","Hisp",-0.000113712004264263,7.5687407552628e-05,0.997390789210255,-0.000262059323067414,3.46353145388877e-05,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_Male_Hisp"
"273","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","Male","Hisp",-0.300231134413381,0.199500223711231,0.997390789210255,-0.691251572887394,0.0907893040606311,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_Male_Hisp"
"274","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","Female","All",-23.4900924635212,107.455825640642,0.999699465211119,-234.103510719179,187.123325792137,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_Female_All"
"275","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","Female","All",0.0260680655994485,0.108190153068294,0.999699465211119,-0.185984634414407,0.238120765613304,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_Female_All"
"276","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","Female","All",-7.05826590338325e-06,2.72112909842299e-05,0.999699465211119,-6.03923962324739e-05,4.62758644257074e-05,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_Female_All"
"277","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","Female","All",0.303830084776304,0.208784137342807,0.999699465211119,-0.105386824415597,0.713046993968205,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_Female_All"
"278","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","Female","WhiteNonH",63.547555635583,102.582716288945,0.999804277106577,-137.51456829075,264.609679561916,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_Female_WhiteNonH"
"279","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","Female","WhiteNonH",-0.0621536948195922,0.103149609994625,0.999804277106577,-0.264326930409057,0.140019540769873,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_Female_WhiteNonH"
"280","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","Female","WhiteNonH",1.52810422448091e-05,2.59036926830411e-05,0.999804277106577,-3.54901954139513e-05,6.60522799035696e-05,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_Female_WhiteNonH"
"281","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","Female","WhiteNonH",0.384126009664008,0.181440054668863,0.999804277106577,0.028503502513036,0.73974851681498,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_Female_WhiteNonH"
"282","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","Female","BlackNonH",241.435840802672,242.850940929364,0.997453067482572,-234.552003418882,717.423685024225,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_Female_BlackNonH"
"283","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","Female","BlackNonH",-0.238542495163102,0.245167265244362,0.997453067482572,-0.719070335042053,0.241985344715848,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_Female_BlackNonH"
"284","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","Female","BlackNonH",5.89667817451958e-05,6.18655291333098e-05,0.997453067482572,-6.22896553560914e-05,0.000180223218846483,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_Female_BlackNonH"
"285","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","Female","BlackNonH",0.389331294906511,0.207489811013023,0.997453067482572,-0.0173487346790135,0.796011324492035,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_Female_BlackNonH"
"286","FemEd_Compl_12Yrs_avg","one","Ed_GeCollIf","Female","Hisp",-110.250652341781,370.080560730136,0.996503387153695,-835.608551372848,615.107246689286,"FemEd_Compl_12Yrs_avg_one_Ed_GeCollIf_Female_Hisp"
"287","FemEd_Compl_12Yrs_avg","cohort","Ed_GeCollIf","Female","Hisp",0.113267070109694,0.375501733878966,0.996503387153695,-0.622716328293079,0.849250468512468,"FemEd_Compl_12Yrs_avg_cohort_Ed_GeCollIf_Female_Hisp"
"288","FemEd_Compl_12Yrs_avg","cohort2","Ed_GeCollIf","Female","Hisp",-2.89408257247051e-05,9.5251299520313e-05,0.996503387153695,-0.000215633372784519,0.000157751721335108,"FemEd_Compl_12Yrs_avg_cohort2_Ed_GeCollIf_Female_Hisp"
"289","FemEd_Compl_12Yrs_avg","FemEd_Compl_12Yrs_avg","Ed_GeCollIf","Female","Hisp",0.0545968078222974,0.18789337240728,0.996503387153695,-0.313674202095972,0.422867817740566,"FemEd_Compl_12Yrs_avg_FemEd_Compl_12Yrs_avg_Ed_GeCollIf_Female_Hisp"
"290","FemEd_Compl_16Yrs_avg","one","Ed_Grad_Hs","All","All",250.477795741802,56.4959006005636,0.999972118654125,139.745830564697,361.209760918907,"FemEd_Compl_16Yrs_avg_one_Ed_Grad_Hs_All_All"
"291","FemEd_Compl_16Yrs_avg","cohort","Ed_Grad_Hs","All","All",-0.253972293953825,0.0579076343443452,0.999972118654125,-0.367471257268742,-0.140473330638908,"FemEd_Compl_16Yrs_avg_cohort_Ed_Grad_Hs_All_All"
"292","FemEd_Compl_16Yrs_avg","cohort2","Ed_Grad_Hs","All","All",6.46132529897071e-05,1.48411999732233e-05,0.999972118654125,3.55245010421894e-05,9.37020049372249e-05,"FemEd_Compl_16Yrs_avg_cohort2_Ed_Grad_Hs_All_All"
"293","FemEd_Compl_16Yrs_avg","FemEd_Compl_16Yrs_avg","Ed_Grad_Hs","All","All",-0.195310622030978,0.131656261722423,0.999972118654125,-0.453356895006927,0.0627356509449716,"FemEd_Compl_16Yrs_avg_FemEd_Compl_16Yrs_avg_Ed_Grad_Hs_All_All"
"294","FemEd_Compl_16Yrs_avg","one","Ed_Grad_Hs","All","WhiteNonH",-100.716314242374,65.3890860849687,0.999975054046268,-228.878922968912,27.446294484165,"FemEd_Compl_16Yrs_avg_one_Ed_Grad_Hs_All_WhiteNonH"
"295","FemEd_Compl_16Yrs_avg","cohort","Ed_Grad_Hs","All","WhiteNonH",0.104384149755787,0.0669978969702275,0.999975054046268,-0.0269317283058593,0.235700027817432,"FemEd_Compl_16Yrs_avg_cohort_Ed_Grad_Hs_All_WhiteNonH"
"296","FemEd_Compl_16Yrs_avg","cohort2","Ed_Grad_Hs","All","WhiteNonH",-2.68008994809169e-05,1.71640411161952e-05,0.999975054046268,-6.04424200686594e-05,6.8406211068257e-06,"FemEd_Compl_16Yrs_avg_cohort2_Ed_Grad_Hs_All_WhiteNonH"
"297","FemEd_Compl_16Yrs_avg","FemEd_Compl_16Yrs_avg","Ed_Grad_Hs","All","WhiteNonH",0.208075244076239,0.11874778443551,0.999975054046268,-0.0246704134173615,0.440820901569839,"FemEd_Compl_16Yrs_avg_FemEd_Compl_16Yrs_avg_Ed_Grad_Hs_All_WhiteNonH"
"298","FemEd_Compl_16Yrs_avg","one","Ed_Grad_Hs","All","BlackNonH",-290.851876581755,70.7970885680215,0.999793056044158,-429.614170175077,-152.089582988432,"FemEd_Compl_16Yrs_avg_one_Ed_Grad_Hs_All_BlackNonH"
"299","FemEd_Compl_16Yrs_avg","cohort","Ed_Grad_Hs","All","BlackNonH",0.294472183430857,0.0719635072330307,0.999793056044158,0.153423709254117,0.435520657607597,"FemEd_Compl_16Yrs_avg_cohort_Ed_Grad_Hs_All_BlackNonH"
"300","FemEd_Compl_16Yrs_avg","cohort2","Ed_Grad_Hs","All","BlackNonH",-7.43011213894135e-05,1.82886085249102e-05,0.999793056044158,-0.000110146794098237,-3.84554486805896e-05,"FemEd_Compl_16Yrs_avg_cohort2_Ed_Grad_Hs_All_BlackNonH"
"301","FemEd_Compl_16Yrs_avg","FemEd_Compl_16Yrs_avg","Ed_Grad_Hs","All","BlackNonH",-0.356820501747163,0.222086206314282,0.999793056044158,-0.792109466123156,0.0784684626288301,"FemEd_Compl_16Yrs_avg_FemEd_Compl_16Yrs_avg_Ed_Grad_Hs_All_BlackNonH"
"302","FemEd_Compl_16Yrs_avg","one","Ed_Grad_Hs","All","Hisp",1096.27417102057,156.261758993709,0.999303299798031,790.001123392903,1402.54721864824,"FemEd_Compl_16Yrs_avg_one_Ed_Grad_Hs_All_Hisp"
"303","FemEd_Compl_16Yrs_avg","cohort","Ed_Grad_Hs","All","Hisp",-1.11482688978721,0.158525159436328,0.999303299798031,-1.42553620228242,-0.804117577292012,"FemEd_Compl_16Yrs_avg_cohort_Ed_Grad_Hs_All_Hisp"
"304","FemEd_Compl_16Yrs_avg","cohort2","Ed_Grad_Hs","All","Hisp",0.000283589728301402,4.02065573746154e-05,0.999303299798031,0.000204784875847156,0.000362394580755648,"FemEd_Compl_16Yrs_avg_cohort2_Ed_Grad_Hs_All_Hisp"
"305","FemEd_Compl_16Yrs_avg","FemEd_Compl_16Yrs_avg","Ed_Grad_Hs","All","Hisp",-0.546009449476354,0.327642872223942,0.999303299798031,-1.18818947903528,0.0961705800825733,"FemEd_Compl_16Yrs_avg_FemEd_Compl_16Yrs_avg_Ed_Grad_Hs_All_Hisp"
"306","FemEd_Compl_16Yrs_avg","one","Ed_Grad_Hs","Male","All",324.455471993315,59.211830469795,0.999962951997789,208.400284272517,440.510659714113,"FemEd_Compl_16Yrs_avg_one_Ed_Grad_Hs_Male_All"
"307","FemEd_Compl_16Yrs_avg","cohort","Ed_Grad_Hs","Male","All",-0.329586628709307,0.0606909281129576,0.999962951997789,-0.448540847810703,-0.21063240960791,"FemEd_Compl_16Yrs_avg_cohort_Ed_Grad_Hs_Male_All"
"308","FemEd_Compl_16Yrs_avg","cohort2","Ed_Grad_Hs","Male","All",8.39362968698944e-05,1.55544406547681e-05,0.999962951997789,5.34495931865489e-05,0.00011442300055324,"FemEd_Compl_16Yrs_avg_cohort2_Ed_Grad_Hs_Male_All"
"309","FemEd_Compl_16Yrs_avg","FemEd_Compl_16Yrs_avg","Ed_Grad_Hs","Male","All",-0.351081494891007,0.138965630214133,0.999962951997789,-0.623454130110707,-0.0787088596713065,"FemEd_Compl_16Yrs_avg_FemEd_Compl_16Yrs_avg_Ed_Grad_Hs_Male_All"
"310","FemEd_Compl_16Yrs_avg","one","Ed_Grad_Hs","Male","WhiteNonH",-44.0969379468153,84.8587961863035,0.999943504840579,-210.42017847197,122.226302578339,"FemEd_Compl_16Yrs_avg_one_Ed_Grad_Hs_Male_WhiteNonH"
"311","FemEd_Compl_16Yrs_avg","cohort","Ed_Grad_Hs","Male","WhiteNonH",0.0462131310904566,0.0869295571493094,0.999943504840579,-0.12416880092219,0.216595063103103,"FemEd_Compl_16Yrs_avg_cohort_Ed_Grad_Hs_Male_WhiteNonH"
"312","FemEd_Compl_16Yrs_avg","cohort2","Ed_Grad_Hs","Male","WhiteNonH",-1.18597286762859e-05,2.22659773346805e-05,0.999943504840579,-5.55010442522598e-05,3.17815868996879e-05,"FemEd_Compl_16Yrs_avg_cohort2_Ed_Grad_Hs_Male_WhiteNonH"
